game_pk,date,venue,home_team,away_team,home_team_id,away_team_id,home_score,away_score,is_final,park_pf_runs,park_pf_hr,park_pf_h,park_elev_ft,park_roof,runs_mult,hr_mult,wind_to_cf_mph,temp_f,home_off_rpg,home_off_k_pct,home_off_bb_pct,home_off_iso,home_off_ops,away_off_rpg,away_off_k_pct,away_off_bb_pct,away_off_iso,away_off_ops,home_sp_id,home_sp_name,home_sp_fip,home_sp_k9,home_sp_bb9,home_sp_era,home_sp_hr9,away_sp_id,away_sp_name,away_sp_fip,away_sp_k9,away_sp_bb9,away_sp_era,away_sp_hr9,home_bp_era,home_bp_fip,away_bp_era,away_bp_fip,home_off_rpg_recent,home_off_ops_recent,away_off_rpg_recent,away_off_ops_recent,home_pit_era_recent,away_pit_era_recent,home_sp_xfip,away_sp_xfip,home_sp_fip_minus,away_sp_fip_minus,home_off_woba,away_off_woba,home_off_babip,away_off_babip,home_off_x_park,away_off_x_park,home_sp_x_off,away_sp_x_off,home_off_minus_oppsp,away_off_minus_oppsp,home_off_xwoba_sc,away_off_xwoba_sc,home_off_barrel_rate,away_off_barrel_rate,home_sp_xera_sc,away_sp_xera_sc,ump_k_mult,home_lineup_ops,away_lineup_ops,home_lineup_woba,away_lineup_woba,home_lineup_k_pct,away_lineup_k_pct,home_lineup_bb_pct,away_lineup_bb_pct,home_lineup_xwoba_vs_hand,away_lineup_xwoba_vs_hand,home_lineup_woba_recent,away_lineup_woba_recent,home_lineup_ops_recent,away_lineup_ops_recent,home_lineup_ids,away_lineup_ids,park_is_dome,park_is_retractable,home_sp_days_rest,away_sp_days_rest,is_day_game,home_def_oaa,away_def_oaa,home_sprint_speed,away_sprint_speed,home_bp_ip_72h,away_bp_ip_72h,home_bp_top_rest,away_bp_top_rest,home_catcher_framing,away_catcher_framing,home_catcher_id,away_catcher_id,home_sp_fip_recent,away_sp_fip_recent,home_sp_ppi,away_sp_ppi,home_bp_era_recent,away_bp_era_recent,home_off_sb_pg,away_off_sb_pg,home_off_sf_pg,away_off_sf_pg,home_off_gidp_pg,away_off_gidp_pg,home_off_sb_net_pg,away_off_sb_net_pg
824180,2026-06-20,Daikin Park,Houston Astros,Cleveland Guardians,117,114,1,8,True,1.01,1.05,1.01,50,retractable,1.1548812208152495,1.3950584027867587,8.833660749607766,89.9,4.53030303030303,0.2195446614611497,0.08762229720473833,0.1645592470893676,0.7289696969696969,4.139175257731959,0.21150546796787234,0.09811486935721764,0.1426338613766355,0.6992164948453609,681293,Spencer Arrighetti,3.45751604717122,8.578219315895373,4.3564711150918045,2.8737124944021497,0.5494849977608598,676282,Joey Cantillo,4.6386740331491705,8.389908256880734,4.320441988950276,4.392265193370166,1.350828729281768,4.210271974175214,4.224658394090096,3.714379295343615,3.4686156074524286,4.671052631578948,0.7285526315789475,4.236111111111111,0.71175,5.066051481301602,3.881962222375977,3.45751604717122,4.6386740331491705,100.0,100.0,0.30826952609607855,0.2998740189372808,0.28453535353535353,0.2794123711340206,0.7362593939393939,0.7062086597938144,2.417552251374648,3.381452804285953,0.1380378369328641,1.2654627633298094,0.31633617810760667,0.31008262861169833,8.078589981447125,6.953946441155742,4.855335820895522,4.044642857142858,0.9796,0.7569261002910447,0.6909844435796922,0.3203412686161813,0.2995599270630579,0.2145933256663477,0.21670347616285346,0.09163722741183308,0.09979296559780192,0.3096235929221115,0.2943823134100105,0.32211707275418383,0.30474166589707546,0.7472005313285419,0.7023014962234793,665161|670541|572233|670623|514888|673237|701358|676694|694728,683953|700932|677587|656555|682177|696135|680757|672275|690984,0,1,6.0,7.0,0,0.0,0.0,27.185714285714283,26.704545454545453,5.0,8.666666666666666,4.0,2.0,-0.0015349097909573318,0.009359667323988522,673237,672275,3.4032024793388427,5.040781440781441,16.29266457680251,17.387513812154697,2.927710843373494,2.80188679245283,0.3707865168539326,0.896551724137931,0.25280898876404495,0.27011494252873564,0.7331460674157304,0.6235632183908046,0.1853932584269663,0.6724137931034483
823447,2026-06-20,Citizens Bank Park,Philadelphia Phillies,New York Mets,143,121,15,3,True,1.04,1.13,1.01,20,open,1.0359216792798023,1.0379071141583787,-3.3903394765490886,79.6,4.1701030927835046,0.22966695475029322,0.08163312550157417,0.1562987803832101,0.7103505154639176,4.128865979381443,0.2229381443298969,0.0790261911395932,0.14253403865227976,0.6969896907216495,650911,Cristopher Sánchez,2.3401795735129074,10.478751369112814,1.890909090909091,2.116161616161616,0.6181818181818182,642547,Freddy Peralta,3.930910867055445,8.779780411970462,3.5318374234036884,3.976880494952784,1.0985465202332672,3.8306686272276353,3.0867066717751706,3.736616764587581,3.7769342190003004,4.592105263157895,0.7258157894736843,4.25,0.7254736842105263,4.070668243642815,4.488139538787822,2.3401795735129074,3.930910867055445,100.0,100.0,0.2958515957775172,0.2901602117581499,0.27495876288659793,0.2771855670103093,0.7387645360824743,0.7248692783505155,1.631081037175883,2.7923245606555507,0.1932225978307205,2.012704363219827,0.3175021497671085,0.31819771112865036,7.390146900752419,8.537569060773482,3.485829145728643,4.066170212765957,0.9449,0.7294331766974603,0.7042342255927804,0.312170930603514,0.30196814050276294,0.22088479866756539,0.20887696044241327,0.0876937851839183,0.07783419605189609,0.32352677324128476,0.3150946712386974,0.31632337661999543,0.3151936454737691,0.7253754264690876,0.7296261217836263,607208|656941|547180|669016|664761|681082|592663|687282|702222,701807|666182|665742|543760|676572|682626|668901|620443|670097,0,0,6.0,6.0,0,0.0,0.0,27.83888888888889,26.82857142857143,11.0,5.666666666666667,7.0,3.0,0.004176892846503264,-0.0014573029513363458,592663,620443,3.6786734285332976,4.030568948891032,14.673333333333334,17.008697788697788,3.15,4.382198952879581,0.7586206896551724,0.5287356321839081,0.2931034482758621,0.24712643678160917,0.5545977011494253,0.7040229885057471,0.6149425287356322,0.27011494252873564
824342,2026-06-20,Coors Field,Colorado Rockies,Pittsburgh Pirates,115,134,2,1,True,1.18,1.16,1.1,5200,open,1.0969750715904876,1.27161472111822,-1.0323958114130587,87.5,4.545918367346939,0.2327627055141711,0.08282000705249702,0.1540649888630442,0.7259591836734693,4.831632653061224,0.2334647495361781,0.09539210789210789,0.14983722928980892,0.7214897959183674,608372,Tomoyuki Sugano,5.036726771850739,5.199570399113083,2.7688705234159783,4.746919609316304,1.540984222389181,694973,Paul Skenes,2.746600934094447,10.770581503468994,1.9481058640373636,3.072586922677737,0.9208614426569797,5.249836357944466,4.488804037452686,4.482020441349023,3.9162089560122393,5.118421052631579,0.7593421052631579,4.5394736842105265,0.726842105263158,6.522556390977443,5.820433051269288,5.036726771850739,2.746600934094447,100.0,100.0,0.3084385698123742,0.3127001926644784,0.3069183673469388,0.30542857142857144,0.8566318367346938,0.8513579591836734,3.6339469707191667,1.9939201719919932,1.4733314446692019,0.0847130437449195,0.3105342549298638,0.31712151850438763,7.092579792640779,8.308546356352535,6.27375,3.3347083926031296,0.9666,0.7423443385107307,0.7466515120049356,0.3168858140583814,0.31979244545672747,0.23237222905610888,0.21260319865328323,0.08366955846250898,0.0966546959289267,0.31873861377561724,0.33191124134406463,0.3287811508766256,0.3101597058392743,0.7664462364838448,0.7153243354239192,664983|650489|681198|696100|687859|694249|666397|678662|694514,687462|664040|668804|656811|693304|682997|663968|669707|680779,0,0,7.0,7.0,0,0.0,0.0,27.643750000000004,27.773684210526312,1.6666666666666667,2.0,6.0,5.0,-0.006534515985579969,0.009044897731263487,696100,680779,4.452066115702479,3.161157024793388,16.362258953168045,16.358351063829787,6.666666666666667,7.054054054054054,0.7272727272727273,0.875,0.2897727272727273,0.2443181818181818,0.6051136363636364,0.8096590909090908,0.44886363636363635,0.6875
824988,2026-06-20,Sutter Health Park,Athletics,Los Angeles Angels,133,108,0,7,True,1.04,1.05,1.04,20,open,1.1335973788778118,1.3331160147963488,10.716876039163362,80.6,4.572164948453608,0.22125137327577596,0.09301793303962802,0.16377466624337916,0.7355876288659794,4.474489795918368,0.24207896672182386,0.0882547343261629,0.15253769806576242,0.7125510204081632,669372,J.T. Ginn,3.951140003768608,7.949421814772373,3.6525343885434336,3.1267665347654043,0.9677784058790279,700712,Walbert Ureña,3.9870694522868435,8.391352549889135,4.765669113495201,2.8941276115189156,0.7961603613777526,4.8142786683107275,3.7934155363748463,4.77319470543292,4.597821463233321,5.0394736842105265,0.7655000000000001,4.828947368421053,0.7237631578947369,6.067504904583557,4.005824790307549,3.951140003768608,3.9870694522868435,100.0,100.0,0.31708937667151244,0.3006858797573083,0.29722680412371133,0.2942551020408163,0.7650111340206186,0.7410530612244898,2.8153888414608357,2.9328389645316584,1.6780373369346924,1.3477232611529635,0.3110292169848071,0.30363317010857993,8.233365796649787,8.474324036619118,4.045592705167174,3.5973378839590446,0.9561,0.7668526424371412,0.7166221874229307,0.32787917906294006,0.30242421596603253,0.21593967466044608,0.2255004145051771,0.09910083790036449,0.07752460767426102,0.3271948278792876,0.29109554197684023,0.33136885279240713,0.30788671911618165,0.7695597271720908,0.7191777407088988,701762|669127|691016|805779|641680|671732|703607|691777|643446,687263|694384|687093|666176|685133|694203|622268|642350|623168,0,0,6.0,6.0,0,0.0,0.0,27.219047619047625,27.066666666666666,8.333333333333334,7.333333333333333,3.0,3.0,0.004092496507354285,-0.0016672227857077303,669127,623168,3.9075471698113207,4.235416666666667,15.603606557377049,16.707950310559006,6.033519553072626,3.690647482014388,0.5402298850574713,0.5568181818181818,0.1896551724137931,0.2102272727272727,0.7155172413793104,0.7073863636363636,0.3275862068965517,0.3806818181818182
823937,2026-06-20,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,Baltimore Orioles,119,110,2,3,True,1.0,1.01,0.99,510,open,1.0499596797101396,1.1650609929944074,9.205048534524403,69.3,5.127551020408163,0.20939633407575614,0.10059572175830873,0.1726211343433079,0.7512857142857143,4.6479591836734695,0.23241542562971135,0.09738141202426917,0.15839041812867946,0.7229795918367347,808967,Yoshinobu Yamamoto,3.3856740488832786,8.417775654456289,1.793586547188116,2.7866285559299397,1.0706126579109336,669432,Trevor Rogers,4.3713903743315505,6.651415797317437,3.0294117647058822,5.663101604278075,1.2232620320855616,3.840686435663094,3.4762684375479433,4.633525629469383,4.00727386842404,4.833333333333333,0.7282564102564102,4.75,0.7353947368421053,4.590007115186972,4.393518668175205,3.3856740488832786,4.3713903743315505,100.0,100.0,0.32698112625782627,0.3112459827174112,0.29872448979591837,0.2942551020408163,0.7512857142857143,0.7229795918367347,2.4477732419538576,3.2841631398013753,-0.5355505838699122,1.8613306277435298,0.33635691134413737,0.31888550908322777,8.939142040038131,8.901140684410645,3.380600292825769,3.9612098009188363,0.977,0.7736341322364472,0.733005357778921,0.3289946445699724,0.31548974196448953,0.20379421888475377,0.23449374636972944,0.10041483759039829,0.09962197871166635,0.3329593689061309,0.306738070609085,0.31961297485488505,0.3175584265035461,0.7422316541368683,0.7371131912815743,660271|681624|518692|605141|500743|669242|663656|669743|687221,621493|683002|624413|694212|665750|681297|691723|702616|677942,0,0,8.0,7.0,0,0.0,0.0,26.959999999999997,26.815789473684212,3.3333333333333335,4.666666666666667,5.0,7.0,0.0006399512542068622,0.0064640187124994225,687221,694212,3.3019021200713294,3.6849358974358974,14.850536193029491,16.97558823529412,6.967741935483871,3.857142857142857,0.4431818181818181,0.5340909090909091,0.3806818181818182,0.30113636363636365,0.8551136363636364,0.6732954545454545,0.2784090909090909,0.2897727272727273
823126,2026-06-20,T-Mobile Park,Seattle Mariners,Boston Red Sox,136,111,1,5,True,0.94,0.91,0.96,10,retractable,1.0689474623630772,1.1663800530834776,5.517736326344493,75.5,4.321428571428571,0.225,0.08807675244010647,0.15758325042429916,0.717765306122449,4.154255319148936,0.2214149759249352,0.0782629943619079,0.1410536588047721,0.7082553191489362,676106,Emerson Hancock,3.713967749000081,8.48319343810593,2.096741473310511,3.4447249213319955,1.2367993360766276,813349,Connelly Early,4.665512567335444,8.569846974263852,3.416270346697204,3.8981876394909962,1.6035008588555604,3.429283210137275,3.511977191129884,3.668160338927815,3.9349524481999634,4.434210526315789,0.7193157894736842,4.430555555555555,0.7273333333333333,4.726944415075651,4.373012318029115,3.713967749000081,4.665512567335444,100.0,100.0,0.30237451937296655,0.2983498703650356,0.2815918367346939,0.2986702127659574,0.6746993877551021,0.66576,2.630437413376909,3.3487430561116582,0.42324093193757495,0.7095303978169403,0.3194441021924262,0.3125640744797371,7.692118137343723,7.716447608616282,4.092812499999999,4.286666666666667,0.9862,0.7033082310877564,0.7164439298846081,0.3027217743854312,0.3031033913005052,0.21399652714579087,0.22052865379040298,0.08869969059470663,0.07925155627417717,0.2940307957134654,0.28900377813435046,0.30867816886677135,0.3119651513864904,0.7111673174958028,0.726191155905244,641487|663728|677594|647304|608701|702284|641598|656582|806068,678011|807799|677800|575929|680776|702332|691785|665966|681987,0,1,7.0,7.0,0,0.0,0.0,26.885714285714286,27.731818181818177,6.0,4.333333333333333,7.0,5.0,-0.010338299448881795,0.005096516012652487,663728,665966,4.321428571428571,5.772579453067257,15.629338842975207,16.627586206896552,5.09016393442623,2.855769230769231,0.7386363636363636,0.6547619047619048,0.2784090909090909,0.255952380952381,0.5710227272727273,0.7410714285714286,0.4602272727272727,0.4107142857142857
825068,2026-06-20,Chase Field,Arizona Diamondbacks,Minnesota Twins,109,142,8,16,True,1.04,1.07,1.02,1059,retractable,1.0332299999999999,1.0573531481699998,0.0,101.6,4.293814432989691,0.2078867521532281,0.08380915112307136,0.14794506330865564,0.7088659793814434,4.590909090909092,0.22551628593071005,0.0871737649186519,0.15766834676183117,0.7192525252525253,668678,Zac Gallen,4.817355917540325,6.064446085302363,2.7956721192045437,5.242290748898679,1.5015196530410133,671737,Taj Bradley,4.1160278296721,9.984555571408189,3.6888488049990333,4.1934677575210975,1.3562713393029697,3.6524030578565188,3.642783728341958,5.319222740977524,4.312021061689305,3.9102564102564097,0.6998974358974358,4.602564102564102,0.7418974358974358,4.7695116061027925,5.9000735525901025,4.817355917540325,4.1160278296721,100.0,100.0,0.29776738967838445,0.30321661175805414,0.2823814432989691,0.28603030303030297,0.7372206185567011,0.7480226262626263,3.464895408731074,2.9177120986417897,0.1003466754685931,-0.651381657989587,0.31295443279313634,0.3118073467758035,7.2846139180171585,8.158973847075265,5.945084745762712,3.95586402266289,0.981,0.729663421064531,0.7262680369826028,0.3126871579605695,0.30876995961018827,0.2047205308100312,0.2170235087241582,0.09394979817945556,0.08361782856049328,0.3070765903282113,0.30786566982727875,0.3055474151021911,0.32352883715253583,0.705749714952368,0.7498404642023473,606466|672695|682998|666971|656976|571448|680728|678489|694371,663616|621439|665019|605137|668904|686797|605170|807712|668952,0,1,7.0,7.0,0,0.0,0.0,27.05217391304348,27.05,8.0,6.0,2.0,7.0,0.013943563417962013,-0.0002643476991339378,680728,605170,4.900129575639779,5.874468085106383,16.806201550387595,17.26606648199446,4.426229508196721,6.704697986577181,0.6666666666666666,0.6292134831460674,0.3045977011494253,0.28651685393258425,0.6120689655172414,0.598314606741573,0.47701149425287354,0.36516853932584276
823531,2026-06-21,Yankee Stadium,New York Yankees,Cincinnati Reds,147,113,1,4,True,1.02,1.13,1.01,55,open,1.116003113472515,1.2675055193040292,6.166954872510769,83.0,4.952631578947368,0.2275444208941624,0.10556474456747816,0.18011179391822943,0.7443157894736843,4.348958333333333,0.2380936576468415,0.09781498199113409,0.16217133997204752,0.7170416666666667,695684,Elmer Rodríguez,4.186369770580297,5.017039922103214,4.901484480431849,4.305668016194332,0.5263157894736842,695505,Chase Burns,3.2890859817689084,10.513881328252586,2.9413648681941362,2.3458980044345896,1.0306725794530671,3.4144215145155874,3.5668736719536343,4.880932230582875,4.968283623995251,4.597222222222222,0.7248888888888889,4.25,0.7179473684210527,3.9720876138786587,4.156008104572591,4.186369770580297,3.2890859817689084,100.0,100.0,0.32267763405502836,0.305750427133358,0.2854210526315789,0.2809479166666667,0.759202105263158,0.7313825,3.0018015575798476,2.448118629167153,2.606733574512778,0.04329031713900111,0.32293647100930567,0.31590173160173163,10.042394416607014,9.592532467532466,4.794892703862661,3.4300613496932515,0.9718,0.7453587321863524,0.7451052673393205,0.32123469833919416,0.3217307691173256,0.22620540317853086,0.2264380193177758,0.10090448288503014,0.09962025218314927,0.3224123689292266,0.3170593319948601,0.3119598976351675,0.3092531817522683,0.7208434530706425,0.7068399171519123,700250|691176|641355|682987|665862|676609|641857|669224|683011,694362|668709|701398|663993|668715|553993|682622|663886|695490,0,0,30.0,6.0,1,0.0,0.0,27.119999999999997,27.543750000000003,9.0,6.666666666666667,3.0,5.0,-0.0004990379567012686,-0.0006245948166158907,669224,663886,4.186369770580297,2.980952380952381,17.077543859649122,15.95818428184282,2.357142857142857,4.634328358208956,0.9294117647058824,0.7906976744186046,0.28823529411764703,0.2151162790697674,0.638235294117647,0.6075581395348837,0.6176470588235294,0.5755813953488372
824908,2026-06-21,Truist Park,Atlanta Braves,Milwaukee Brewers,144,158,4,9,True,1.02,1.06,1.01,1057,open,1.0792085346900604,1.2377993824272326,6.201971297186995,80.2,4.911458333333333,0.21174396725636252,0.08218352343265053,0.16472730176820002,0.73775,5.132978723404255,0.21121462106233313,0.10332116946442216,0.14203485740153915,0.715595744680851,693821,Bryce Elder,3.7361697513013303,7.4605707181339165,2.795817669172932,3.309282822440717,0.9479648640832851,688107,Robert Gasser,5.785733244857332,9.235026737967916,3.9735899137359,5.695023224950233,2.3084273390842736,2.703732971497737,3.2564405708162116,3.711383636023217,3.4924733196030706,4.319444444444445,0.7080833333333333,5.644736842105264,0.7644736842105264,4.05718763994626,4.60335237297766,3.7361697513013303,5.785733244857332,100.0,100.0,0.3136792171011794,0.31555304575925386,0.2913020833333333,0.3045425531914894,0.752505,0.729907659574468,2.6735871754365452,4.268424701393497,-0.7835648916168996,1.8236959009635383,0.32127952522255193,0.3206879872076753,9.103659742828881,7.955286827903259,4.113371104815864,4.180321100917432,1.0044,0.7571668731590762,0.7530335230257075,0.32217510721367293,0.3248239959139204,0.2104479220315464,0.22056725482010395,0.08089457565458844,0.10127668906047374,0.30831294785018304,0.32705097672873745,0.3237610424734859,0.3311994543580507,0.7507531998446815,0.7660804760717679,643289|686948|645277|621566|671739|663586|663698|642201|673490,592885|694192|668930|661388|641343|669003|686217|806198|666152,0,0,7.0,5.0,1,0.0,0.0,26.950000000000003,27.942105263157895,6.333333333333333,8.0,14.0,3.0,-0.015982081786074482,0.006834587370372797,663698,661388,5.037723577235772,6.016666666666666,14.743365384615386,17.57021897810219,1.11340206185567,4.968,0.5581395348837209,0.9404761904761906,0.3313953488372093,0.24404761904761904,0.5261627906976744,0.5863095238095238,0.31976744186046513,0.6130952380952381
822968,2026-06-21,Tropicana Field,Tampa Bay Rays,Washington Nationals,139,120,4,3,True,0.93,0.92,0.97,15,dome,1.0,1.0,0.0,72.0,4.50531914893617,0.19926129639915957,0.09342774168618832,0.13339212876198875,0.7082553191489362,5.219387755102041,0.21509444203213202,0.0882490230134607,0.16851093730905536,0.7363877551020408,607259,Nick Martinez,3.5748223663886316,5.560207025284236,1.733704046957059,2.845690454124189,0.8155699721964782,674841,Andrew Alvarez,3.3923976608187134,9.72054498269896,3.632886136910905,3.788235294117647,0.8004127966976264,4.588150333090794,4.174682921090812,4.871263076290522,4.777262659899794,4.25,0.7066578947368422,4.934210526315789,0.7295789473684211,4.7182858493113695,4.6067193675889335,3.5748223663886316,3.3923976608187134,100.0,100.0,0.3080692274253145,0.31269134462295556,0.3008723404255319,0.28904081632653056,0.6586774468085107,0.684840612244898,2.6324554172734898,2.4026836879432625,0.7170838548185232,2.3736973009778515,0.3075220435193945,0.32447015425888664,5.9518637653737,8.974111334674717,4.388717948717949,4.299551569506726,1.0238,0.745786048546644,0.7524382666322338,0.3196352259116753,0.3199518351072419,0.19411471279139994,0.21913444537147858,0.09199040135506802,0.09378836792640304,0.3137661245302871,0.33519304313577,0.3101561397779247,0.3189568425923656,0.7128215974104203,0.7366566827607304,650490|676356|666018|691406|668723|810938|802415|663743|670764,695578|671277|678554|682928|695734|686611|677588|686452|683083,1,0,6.0,6.0,1,0.0,0.0,27.58235294117647,27.70666666666667,8.0,12.333333333333334,7.0,5.0,0.00157033700974663,-0.004846117311981533,663743,686452,4.4832012143700455,3.819626168224299,14.105128205128205,16.71707602339181,4.024844720496895,5.543046357615894,0.8452380952380952,0.9204545454545454,0.27976190476190477,0.2102272727272727,0.7886904761904763,0.6164772727272727,0.48214285714285715,0.6647727272727273
824260,2026-06-21,Comerica Park,Detroit Tigers,Chicago White Sox,116,145,5,4,True,0.95,0.92,0.97,600,open,1.0280656775772838,1.0577796975637592,-0.49175618569478957,75.4,4.221649484536083,0.2290507252987866,0.09525818812152176,0.157869717626667,0.7170309278350515,4.689473684210526,0.2349126430420776,0.09209587524952072,0.16603416634569634,0.7288421052631578,672456,Keider Montero,3.942936220107436,6.107382397225898,2.275679655332261,3.7402039647697216,1.025659204319254,663436,Davis Martin,2.4892268917413984,9.059373378308251,2.124928198816013,2.7002637594513805,0.46249340601371547,4.068412438625205,4.01812702087741,3.9926654565078743,3.9731663641269686,5.04054054054054,0.7683243243243243,4.736111111111111,0.7331388888888889,3.5066037735849056,4.751519556025371,3.942936220107436,2.4892268917413984,100.0,100.0,0.3057161755314296,0.30784878550111666,0.2853505154639175,0.2891052631578947,0.6811793814432989,0.6923999999999999,2.8737779355814617,1.7848526677772962,1.521385725084702,0.9492697194408044,0.32098352106800165,0.31503532328031403,8.648915310805172,8.741251807477793,3.6788785046728973,4.556860986547085,0.9706,0.7486091890828198,0.7198271908033138,0.32009784560283877,0.3037026107036869,0.23490192608762817,0.2295012521048397,0.0977837863155921,0.08270804564544489,0.3291430344687182,0.2955178726725513,0.3277734782262432,0.3166375858394701,0.7661343836355322,0.7357600108006388,805808|693307|681481|682985|679529|690993|681546|669360|656716,803011|643217|695657|805367|695731|694378|700337|671976|682668,0,0,5.0,5.0,1,0.0,0.0,27.382352941176475,27.321052631578947,6.333333333333333,19.0,4.0,9.0,0.004308256257243324,-0.0032684609171688165,693307,700337,4.001348039215686,3.2718749999999996,14.545680473372782,15.31892561983471,3.0,2.7857142857142856,0.3908045977011494,0.7176470588235295,0.3045977011494253,0.27647058823529413,0.5775862068965517,0.5558823529411765,0.21264367816091953,0.4411764705882353
823852,2026-06-21,loanDepot park,Miami Marlins,San Francisco Giants,146,137,2,1,True,0.96,0.91,0.99,7,retractable,1.0933594726381068,1.2226025446065756,2.8168293767153427,87.1,4.311224489795919,0.2220509904841702,0.08912861332216171,0.13937847866419295,0.7051020408163265,4.211340206185566,0.21076135311176228,0.06809399814767017,0.1563618718106834,0.7318762886597938,687473,Ryan Gusto,4.405298570227082,6.976964769647697,3.25273338940286,6.061185870479394,1.2666105971404542,657277,Logan Webb,2.999836851732833,7.8088851749363,2.399812132298413,3.609210461264647,0.5787313986255995,3.546489742141916,3.4393981220068177,4.356735521921904,4.339410861143839,4.5394736842105265,0.723421052631579,4.644736842105264,0.7439473684210527,3.046153846153846,5.278188286808978,4.405298570227082,2.999836851732833,100.0,100.0,0.3010604689089712,0.3069296114662253,0.2979795918367347,0.3009381443298969,0.6768979591836735,0.702601237113402,3.2241335680160925,2.1151910862728442,0.7020140285312717,-1.8498456642938281,0.3084116496413823,0.3084708737864078,7.393936100847642,8.052427184466021,4.2708196721311475,3.8324709302325584,1.0097,0.7226336902394437,0.7459662184505759,0.30947905270209164,0.31700389948682783,0.2302961703185051,0.20411524558941338,0.09100180921623521,0.07236777980127851,0.31273669475120924,0.3212952045055381,0.31206728880628826,0.32158289648218685,0.7171786792755672,0.7491884960970348,805300|665052|669364|669065|672640|683357|665923|691788|681393,650333|805811|669477|646240|808982|642715|656305|687551|691740,0,1,6.0,7.0,1,0.0,0.0,27.66470588235294,27.589473684210528,11.666666666666666,7.0,2.0,13.0,0.007531124097171061,0.012513767775182505,691788,691740,4.55482068001863,2.6016722408026753,16.75741379310345,14.923575418994414,2.1774193548387095,7.291970802919709,1.0227272727272727,0.3448275862068966,0.33522727272727276,0.2931034482758621,0.6278409090909091,0.6350574712643678,0.6761363636363636,0.21264367816091953
824177,2026-06-21,Daikin Park,Houston Astros,Cleveland Guardians,117,114,2,1,True,1.01,1.05,1.01,50,retractable,1.0992500589657583,1.2908315516723936,9.230679210264295,81.7,4.53030303030303,0.2195446614611497,0.08762229720473833,0.1645592470893676,0.7289696969696969,4.139175257731959,0.21150546796787234,0.09811486935721764,0.1426338613766355,0.6992164948453609,678906,Kai-Wei Teng,4.4743407598751475,9.552920245398772,4.112582068668604,4.340652244107201,1.4397804326767838,677944,Slade Cecconi,4.151486439063518,7.6069320103107065,2.896626059056499,4.78515566250564,1.233268160625658,4.210271974175214,4.224658394090096,3.714379295343615,3.4686156074524286,4.671052631578948,0.7285526315789475,4.236111111111111,0.71175,5.066051481301602,3.881962222375977,4.4743407598751475,4.151486439063518,100.0,100.0,0.30826952609607855,0.2998740189372808,0.28453535353535353,0.2794123711340206,0.7362593939393939,0.7062086597938144,3.128532862863629,3.026307811457939,-0.2548526322026099,-0.20147698637524147,0.31633617810760667,0.31008262861169833,8.078589981447125,6.953946441155742,4.567073170731708,4.72012539184953,0.9864,0.7650367013752483,0.6889792461417718,0.32346057513531046,0.29855084789705877,0.2096377102381513,0.2112848614178206,0.09528014913595144,0.09412537069786833,0.33065570381639786,0.2933423224129309,0.3214880860382058,0.3052525402896809,0.745101931535403,0.7036837452944554,665161|670541|572233|670623|514888|694388|701358|669384|543877,683953|700932|677587|672356|682177|696135|680757|672275|690984,0,1,6.0,5.0,1,0.0,0.0,27.185714285714283,26.704545454545453,6.0,6.666666666666667,4.0,3.0,0.0007989321952856866,0.009359667323988522,543877,672275,5.532890517636281,3.631914893617021,16.87701754385965,16.30295081967213,2.927710843373494,2.80188679245283,0.3707865168539326,0.896551724137931,0.25280898876404495,0.27011494252873564,0.7331460674157304,0.6235632183908046,0.1853932584269663,0.6724137931034483
824095,2026-06-21,Kauffman Stadium,Kansas City Royals,St. Louis Cardinals,118,138,10,12,True,0.98,0.93,1.01,750,open,1.0399478764916332,1.1627355560618438,5.789747597658504,74.9,4.11734693877551,0.21655493592785952,0.08935245609871856,0.13917512817935057,0.7028673469387756,4.573684210526316,0.21421945856809124,0.08640579909303284,0.15230652774067147,0.7192631578947369,663568,Stephen Kolek,3.729886776329844,6.264014550881447,2.0727408673360395,3.0486274300363165,0.955725272377697,669160,Dustin May,2.998077647945722,8.284260797342192,2.4311345646437994,3.8462872220128155,0.6366377685638899,4.627820201318986,4.972017817887308,4.325232262135289,4.0184417223298015,4.679487179487179,0.7174871794871794,4.934210526315789,0.742921052631579,4.259557845744681,3.858057305425726,3.729886776329844,2.998077647945722,100.0,100.0,0.3001074543189369,0.30426343273326917,0.2912755102040816,0.2891052631578947,0.6888100000000001,0.7048778947368421,2.6827701413328238,2.1072508823280542,0.2710597167626947,1.525056780489999,0.3111000427533133,0.32144532681734883,8.081722958529287,7.635145591529221,3.984385026737968,4.093227848101265,0.977,0.6962450986586339,0.760775445799897,0.2999130747036195,0.32102962383112316,0.22376211421769787,0.20418634446000838,0.08688171773502468,0.0899472079376656,0.28900585550109026,0.31562704948900294,0.3122496873255698,0.3212965966539555,0.7190129003722296,0.745236426140533,695600|672580|695506|521692|686681|657041|670224|679845|686555,802139|671056|676475|691023|663457|691026|699625|691458|701675,0,0,7.0,6.0,1,0.0,0.0,27.45625,27.11666666666666,7.0,9.333333333333334,2.0,7.0,0.007027166393243958,-0.005658680181224653,521692,699625,3.336899266901982,2.4636836628511967,14.813387096774193,15.343746701846966,3.5660377358490565,4.663636363636364,0.7272727272727273,0.6705882352941177,0.3806818181818182,0.3,0.6392045454545454,0.7558823529411764,0.47159090909090917,0.4411764705882353
